data/hora,id de liquidação,tipo,id do pedido,sku,descrição,quantidade,mercado,tipo de conta,atendimento,cidade do pedido,estado do pedido,postal do pedido,vendas do produto,créditos de remessa,créditos de embalagem de presente,descontos promocionais,imposto de vendas coletados,tarifas de venda,taxas fba,taxas de outras transações,outro,total,Nome do Mês,Ano
21/01/2026,25573344901,Pedido,702-3906947-6896262,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,São Paulo,SP,2910.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
21/01/2026,25573344901,Pedido,701-9813185-0669820,V1-M81P-IY8O,Planner Pessoal Permanente - Comece Quando Quiser!,1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Canindé de São Francisco,SE,49820.0,"78,90","21,35",0,0,0,"-10,26",0,0,0,"89,99",Janeiro,2026
21/01/2026,25573344901,Pedido,701-5143410-7900201,D3-VGD4-YDTV,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Bady Bassitt,SP,15115.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
21/01/2026,25573344901,Pedido,702-8560287-7766606,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Blumenau,SC,89055.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
21/01/2026,25573348031,Pedido,701-2416908-0901005,J7-1RCD-8P3P,Scrapbook Kraft 20x20: Crie Seu Álbum Artesanal Único,1.0,amazon.com.br,Boleto,Amazon,São Paulo,SP,5707.0,"68,90","8,90",0,"-8,90",0,"-8,27",0,0,0,"60,63",Janeiro,2026
21/01/2026,25573348031,Pedido,701-4225318-0926601,EG-KOZD-5QLH,Caderno Para Controle Financeiro - Minhas Contas Organizadas,1.0,amazon.com.br,Boleto,Amazon,Boituva,SP,18550.0,"52,90",0,0,0,0,"-6,88",0,0,0,"46,02",Janeiro,2026
21/01/2026,25573348031,Pedido,702-5470531-0444211,14-02SK-RART,Caderno De Anotações - 200 Pag - Flores Naturais,1.0,amazon.com.br,Boleto,Amazon,João Pessoa,PB,58068.0,"49,90","8,90",0,"-8,90",0,"-6,49",0,0,0,"43,41",Janeiro,2026
21/01/2026,25573348031,Pedido,702-1113563-4034627,AA-2SEI-HBU9,"Planner 2026 - Delicado por fora, poderoso por dentro - organize-se com encanto!",1.0,amazon.com.br,Boleto,Vendedor,CONTAGEM,Minas Gerais,32285.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
21/01/2026,25573467181,Pedido,702-6408910-5944259,VW-M9WL-7RY7,Caderno Scrapbook - Kraft - 20 Folhas - 20x20cm - Bege - Sem Pauta - Folhas Grossas - Album de Fotos - Album de fotos artesanal - Scrapbook colagem de,1.0,amazon.com.br,Visa Crédito,Vendedor,São Paulo,SP,4709.0,"58,90",0,0,0,0,"-7,07",0,0,0,"51,83",Janeiro,2026
21/01/2026,25573348031,Pedido,701-8287047-0189840,7U-MQT5-0IY4,Agenda 2026 Boboletas 1 Dia Por Página Com Horário Capa Dura - Agenda Cristã 2026 - Agenda 2026 com versículos bíblicos - Agenda diária com hor�,1.0,amazon.com.br,Boleto,Vendedor,Matão,SP,15999.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
21/01/2026,25573467181,Pedido,701-4565774-0451466,IS-UA22-XKCF,Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.,1.0,amazon.com.br,Visa Crédito,Vendedor,Santos,SP,11045.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-3646470-1568263,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-3646470-1568263,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-6513440-7688257,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-6513440-7688257,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-4972130-4858637,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-4972130-4858637,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-1515443-9701013,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-1515443-9701013,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-8483440-5472231,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-8483440-5472231,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-9958758-5264213,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-9958758-5264213,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-1300362-8226662,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-1300362-8226662,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-9658160-6706647,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-9658160-6706647,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-21,35",0,"-21,35",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-3521447-5833831,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-3521447-5833831,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-2970555-9470620,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-2970555-9470620,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-0985809-2235451,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-0985809-2235451,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-8921331-4160223,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-8921331-4160223,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-21,71",0,"-21,71",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-3085170-6456210,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-3085170-6456210,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-0099095-6937869,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-0099095-6937869,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-1822961-2499453,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-1822961-2499453,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-21,84",0,"-21,84",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-2348394-9661023,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-2348394-9661023,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-2909883-7533844,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-2909883-7533844,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-2790656-4803420,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-2790656-4803420,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-21,94",0,"-21,94",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-3106035-8589056,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-3106035-8589056,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-3309952-2831420,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-3309952-2831420,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-1729883-7054643,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-1729883-7054643,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-7466533-5736241,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-7466533-5736241,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-6400613-4697819,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,50",0,"-6,50",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-6400613-4697819,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-5310553-8604254,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-5310553-8604254,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-0337354-6413825,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,50",0,"-6,50",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-0337354-6413825,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-1339685-9448246,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-1339685-9448246,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-6670252-9661816,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,701-6670252-9661816,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-9963288-6930629,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-9963288-6930629,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-0304915-1621034,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
21/01/2026,25573344901,Serviços de Envio,702-0304915-1621034,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
21/01/2026,25573467181,Reembolso,701-1487944-9205060,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Visa Crédito,Amazon,Juazeiro do Norte,CE,63047.0,"-78,90",0,0,0,0,"8,21",0,0,0,"-70,69",Janeiro,2026
21/01/2026,25573467181,Reembolso,701-2044704-3140225,9X-HUC9-I83L,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Visa Crédito,Vendedor,Vitória,ES,29015.0,"-78,90",0,0,0,0,"8,21",0,0,0,"-70,69",Janeiro,2026
21/01/2026,25573344901,Pedido,701-6307515-3821055,WC-0G0K-5CCC,"Planner Financeiro Mensal Datado 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Embu das Artes,SP,6826.0,"75,90","13,35",0,0,0,"-11,60",0,0,0,"77,65",Janeiro,2026
21/01/2026,25573467181,Pedido,701-6940368-8523445,BT-HCTV-ZOJY,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Visa Crédito,Vendedor,Fortaleza,CE,60115.0,"78,90","21,84",0,0,0,"-10,26",0,0,0,"90,48",Janeiro,2026
21/01/2026,25573348031,Pedido,701-0216041-6593872,14-02SK-RART,Caderno De Anotações - 200 Pag - Flores Naturais,1.0,amazon.com.br,Boleto,Amazon,Teresina,PI,64011.0,"49,90","8,90",0,"-8,90",0,"-6,49",0,0,0,"43,41",Janeiro,2026
21/01/2026,25573467181,Pedido,701-0943546-4493052,RW-FUR9-X25R,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Visa Crédito,Vendedor,Alagoinhas,BA,48011.0,"78,90","22,51",0,0,0,"-10,26",0,0,0,"91,15",Janeiro,2026
22/01/2026,25573467181,Pedido,701-0043510-5965802,92-CTAN-4AJQ,Caderno Scrapbook - 20 Folhas - Livro De Assinatura Folhas Pretas 20x19 Álbum De Fotos Scrapbook Preto 40 Páginas - 20x19,1.0,amazon.com.br,Visa Crédito,Amazon,Porto Alegre,RS,91050.0,"78,90",0,0,0,0,"-9,47",0,0,0,"69,43",Janeiro,2026
22/01/2026,25573344901,Pedido,701-6663707-9136211,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Criciúma,SC,88809.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
22/01/2026,25573344901,Pedido,702-7238687-4541050,92-CTAN-4AJQ,Caderno Scrapbook - 20 Folhas - Livro De Assinatura Folhas Pretas 20x19 Álbum De Fotos Scrapbook Preto 40 Páginas - 20x19,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Campinas,SP,13091.0,"78,90",0,0,0,0,"-9,47",0,0,0,"69,43",Janeiro,2026
22/01/2026,25573344901,Pedido,702-3670701-3081060,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Blumenau,SC,89056.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
22/01/2026,25573344901,Pedido,701-7298223-8406663,AA-2SEI-HBU9,"Planner 2026 - Delicado por fora, poderoso por dentro - organize-se com encanto!",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,São Paulo,SP,4948.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
22/01/2026,25573348031,Pedido,701-0503025-0740239,92-CTAN-4AJQ,Caderno Scrapbook - 20 Folhas - Livro De Assinatura Folhas Pretas 20x19 Álbum De Fotos Scrapbook Preto 40 Páginas - 20x19,1.0,amazon.com.br,Boleto,Amazon,Manaus,AM,69033.0,"78,90",0,0,0,0,"-9,47",0,0,0,"69,43",Janeiro,2026
22/01/2026,25573344901,Pedido,701-1470639-4653013,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Atibaia,São Paulo,12940.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
22/01/2026,25573344901,Ajuste,,YL-NANJ-F7TC,Reembolso de Estoque FBA - Perdido:Depósito,1.0,,Crédito Mastercard e outros,,,,,0,0,0,0,0,0,0,0,"56,23","56,23",Janeiro,2026
22/01/2026,25573344901,Pedido,701-1190285-7519448,BT-HCTV-ZOJY,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Lajeado,RS,95900.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
22/01/2026,25573344901,Pedido,702-6317025-4698641,14-02SK-RART,Caderno De Anotações - 200 Pag - Flores Naturais,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Curitiba,PR,80810.0,"49,90",0,0,0,0,"-6,49",0,0,0,"43,41",Janeiro,2026
22/01/2026,25573348031,Pedido,701-4681578-1335439,RA-KICF-0Q47,"Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas",1.0,amazon.com.br,Boleto,Vendedor,São Caetano do Sul,SP,9520.0,"58,90",0,0,0,0,"-7,07",0,0,0,"51,83",Janeiro,2026
22/01/2026,25573344901,Pedido,701-4168063-2126626,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,São Paulo,SP,3525.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
22/01/2026,25573467181,Pedido,701-1042563-8262605,YL-NANJ-F7TC,"Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas",1.0,amazon.com.br,Visa Crédito,Amazon,Manaus,AM,69065.0,"68,90",0,0,0,0,"-8,27",0,0,0,"60,63",Janeiro,2026
22/01/2026,25573348031,Reembolso,701-7109982-3849839,YL-NANJ-F7TC,"Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas",1.0,amazon.com.br,Boleto,Amazon,Tangará da Serra,MT,78301.0,"-68,90","-8,90",0,"8,90",0,"6,62",0,0,0,"-62,28",Janeiro,2026
22/01/2026,25573344901,Pedido,702-3664361-1160202,14-02SK-RART,Caderno De Anotações - 200 Pag - Flores Naturais,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,São Paulo,SP,2124.0,"49,90",0,0,0,0,"-6,49",0,0,0,"43,41",Janeiro,2026
22/01/2026,25573344901,Reembolso,701-4196189-6517038,92-CTAN-4AJQ,Caderno Scrapbook - 20 Folhas - Livro De Assinatura Folhas Pretas 20x19 Álbum De Fotos Scrapbook Preto 40 Páginas - 20x19,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Apucarana,PR,86803.0,"-78,90",0,0,0,0,"7,58",0,0,0,"-71,32",Janeiro,2026
22/01/2026,25573344901,Pedido,701-4196189-6517038,92-CTAN-4AJQ,Caderno Scrapbook - 20 Folhas - Livro De Assinatura Folhas Pretas 20x19 Álbum De Fotos Scrapbook Preto 40 Páginas - 20x19,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Apucarana,PR,86803.0,"78,90",0,0,0,0,"-9,47",0,0,0,"69,43",Janeiro,2026
22/01/2026,25573348031,Pedido,701-4460655-3883401,V7-N8TP-MCL5,Album fotografico scrapbook - Coleção Corações (Vermelho),1.0,amazon.com.br,Boleto,Vendedor,Brasília,DF,72316.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
22/01/2026,25573348031,Pedido,701-7109982-3849839,YL-NANJ-F7TC,"Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas",1.0,amazon.com.br,Boleto,Amazon,Tangará da Serra,MT,78301.0,"68,90","8,90",0,"-8,90",0,"-8,27",0,0,0,"60,63",Janeiro,2026
22/01/2026,25573344901,Pedido,702-8158763-2206661,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Blumenau,SC,89035.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
22/01/2026,25573467181,Pedido,701-0777701-6441065,J7-1RCD-8P3P,Scrapbook Kraft 20x20: Crie Seu Álbum Artesanal Único,1.0,amazon.com.br,Visa Crédito,Amazon,Juiz de Fora,MG,36015.0,"68,90","8,90",0,"-8,90",0,"-8,27",0,0,0,"60,63",Janeiro,2026
22/01/2026,25573467181,Pedido,702-9773741-9234657,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Visa Crédito,Vendedor,São Paulo,SP,1322.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
22/01/2026,25573344901,Ajuste,702-0910149-5419468,ON-V5Q7-KFQN,Reembolso de Estoque FBA - Devolução do cliente,1.0,,Crédito Mastercard e outros,,,,,0,0,0,0,0,0,0,0,"47,76","47,76",Janeiro,2026
