"Inclui transações da Amazon Marketplace, Fulfillment by Amazon (FBA), e Amazon Webstore"
"Todas as quantias em BRL, a menos que especificado"
"Definições:"
"Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos, envio e embalagem para presente."
"Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência."
"Outras taxas de transação: Inclui cobranças retroativas de envio, retenção de envi, taxas por item e taxas de coleta de impostos de vendas."
"Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes, consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido."
"data/hora","id de liquidação","tipo","id do pedido","sku","descrição","quantidade","mercado","tipo de conta","atendimento","cidade do pedido","estado do pedido","postal do pedido","vendas do produto","créditos de remessa","créditos de embalagem de presente","descontos promocionais","imposto de vendas coletados","tarifas de venda","taxas fba","taxas de outras transações","outro","total"
"9 de fev. de 2026 09:36:21 GMT-8","25710584371","Serviços de Envio","702-8569107-1098619","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"9 de fev. de 2026 09:36:21 GMT-8","25710584371","Serviços de Envio","702-8569107-1098619","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"9 de fev. de 2026 09:36:24 GMT-8","25710584371","Serviços de Envio","701-0569572-5452205","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"9 de fev. de 2026 09:36:24 GMT-8","25710584371","Serviços de Envio","701-0569572-5452205","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"9 de fev. de 2026 09:36:29 GMT-8","25710584371","Serviços de Envio","702-9100021-6633843","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"9 de fev. de 2026 09:36:29 GMT-8","25710584371","Serviços de Envio","702-9100021-6633843","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"9 de fev. de 2026 14:13:44 GMT-8","25713189541","Pedido","702-8787430-1197858","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Rio do sul","SC","89163","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"9 de fev. de 2026 14:19:59 GMT-8","25713189541","Pedido","702-4379331-7871442","YL-NANJ-F7TC","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Sobral","CE","62033","68,90","8,90","0","-8,90","0","-8,27","0","0","0","60,63"
"9 de fev. de 2026 15:24:26 GMT-8","25712956981","Pedido","702-8660500-2049804","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Visa Crédito","Vendedor","Campo Grande","MS","79036","78,90","22,02","0","0","0","-10,26","0","0","0","90,66"
"9 de fev. de 2026 22:57:59 GMT-8","25713189541","Pedido","702-2996818-1340268","BT-HCTV-ZOJY","Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Arraial do Cabo","RJ","28930","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"9 de fev. de 2026 23:21:48 GMT-8","25713189541","Pedido","701-9424903-1660238","LF-OUR3-ZUIX","Planner Financeiro Mensal Datado 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Palhoça","SC","88139","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"10 de fev. de 2026 02:17:53 GMT-8","25712956981","Pedido","702-4473662-0561061","19-ZM79-H2VA","Agenda Escolar Infantil 2026 - A5 100 Folhas - 15x21cm - Capa Dura","1","amazon.com.br","Visa Crédito","Vendedor","Rio de Janeiro","RJ","20910","55,90","0","0","0","0","-7,27","0","0","0","48,63"
"10 de fev. de 2026 03:46:21 GMT-8","25712956981","Pedido","701-4999589-3254602","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Visa Crédito","Vendedor","Montes Claros","MG","39401","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"10 de fev. de 2026 05:05:00 GMT-8","25713189541","Pedido","702-7630873-2561830","RU-9EXZ-G6IE","Sketchbook Profissional 20x20cm Espiral 180g - Caderno Artístico para Desenho e Aquarela","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Rio de Janeiro","RJ","20240","45,90","8,90","0","-8,90","0","-5,51","0","0","0","40,39"
"10 de fev. de 2026 05:11:42 GMT-8","25712535711","Pedido","701-0588679-8311457","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Boleto","Vendedor","Serrinha","BA","48700","78,90","22,02","0","0","0","-10,26","0","0","0","90,66"
"10 de fev. de 2026 05:18:44 GMT-8","25712956981","Pedido","702-7153557-3041061","DV-9MDQ-YD9E","Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas","1","amazon.com.br","Visa Crédito","Amazon","Fortaleza","CE","60420","55,90","0","0","0","0","-6,71","-5,00","0","0","44,19"
"10 de fev. de 2026 05:39:22 GMT-8","25712698581","Pedido","702-1981721-5447443","92-CTAN-4AJQ","Caderno Scrapbook - 20 Folhas - Livro De Assinatura Folhas Pretas 20x19 Álbum De Fotos Scrapbook Preto 40 Páginas - 20x19","1","amazon.com.br","Elo","Amazon","Manaus","AM","69060","78,90","0","0","0","0","-9,47","0","0","0","69,43"
"10 de fev. de 2026 05:50:34 GMT-8","25712956981","Pedido","701-2593223-0492205","DV-9MDQ-YD9E","Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas","1","amazon.com.br","Visa Crédito","Amazon","Manaus","AM","69037","55,90","0","0","0","0","-6,71","0","0","0","49,19"
"10 de fev. de 2026 05:58:16 GMT-8","25712535711","Reembolso","701-0157399-3701032","YL-NANJ-F7TC","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Boleto","Amazon","Manaus","AM","69057","-68,90","0","0","0","0","6,62","0","0","0","-62,28"
"10 de fev. de 2026 06:04:30 GMT-8","25713189541","Pedido","701-0181778-5067440","VQ-0TZ7-QK96","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Aracaju","SE","49037","78,90","22,57","0","0","0","-10,26","0","0","0","91,21"
"10 de fev. de 2026 06:39:43 GMT-8","25712535711","Pedido","702-0253529-0955403","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Boleto","Vendedor","Criciúma","SC","88809","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"10 de fev. de 2026 06:53:52 GMT-8","25713189541","Pedido","701-9214069-0649059","2M-II9L-1YU1","Caderno A5 SEM PAUTA, 21x14cm, 80 Folhas, 90G","2","amazon.com.br","Crédito Mastercard e outros","Amazon","Fortaleza","CE","60841","57,80","0","0","0","0","-7,52","0","0","0","50,28"
"10 de fev. de 2026 06:55:05 GMT-8","25712956981","Pedido","702-6429887-8941026","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Visa Crédito","Vendedor","Salvador","BA","41810","68,90","21,80","0","0","0","-8,96","0","0","0","81,74"
"10 de fev. de 2026 07:07:30 GMT-8","25713189541","Pedido","701-3001555-8835458","NW-TYGM-27NA","Diário Sagrado: Divina Lectio e Vida de Oração (Sabedoria Sagrada)","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Angra dos Reis","RJ","23933","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"10 de fev. de 2026 07:15:38 GMT-8","25712956981","Pedido","701-9083296-0094614","DV-9MDQ-YD9E","Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas","1","amazon.com.br","Visa Crédito","Amazon","Manaus","AM","69060","55,90","0","0","0","0","-6,71","0","0","0","49,19"
"10 de fev. de 2026 07:31:02 GMT-8","25712535711","Reembolso","702-9251393-9988248","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Boleto","Amazon","Maquiné","RS","95530","-78,90","-8,90","0","8,90","0","8,21","0","0","0","-70,69"
"10 de fev. de 2026 07:39:47 GMT-8","25713189541","Pedido","702-5255292-3467437","UN-GE1Q-635D","Planner 2026 - Life Capa Dura com Controle Financeiro e Roda da Vida (Capa 01)","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","São Paulo","SP","01315","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"10 de fev. de 2026 07:41:10 GMT-8","25713189541","Pedido","702-6548339-8883451","19-ZM79-H2VA","Agenda Escolar Infantil 2026 - A5 100 Folhas - 15x21cm - Capa Dura","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","São Paulo","SP","05055","55,90","0","0","0","0","-7,27","0","0","0","48,63"
"10 de fev. de 2026 08:59:31 GMT-8","25712698581","Transferir","","","Conta bancária com final: 192","","","Elo","","","","","0","0","0","0","0","0","0","0","-51,83","-51,83"
"10 de fev. de 2026 08:59:32 GMT-8","25712956981","Transferir","","","Conta bancária com final: 192","","","Visa Crédito","","","","","0","0","0","0","0","0","0","0","-393,12","-393,12"
"10 de fev. de 2026 08:59:33 GMT-8","25713189541","Transferir","","","Conta bancária com final: 192","","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","-914,30","-914,30"
"10 de fev. de 2026 09:34:20 GMT-8","25713189541","Serviços de Envio","701-5539769-2042663","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:34:20 GMT-8","25713189541","Serviços de Envio","701-5539769-2042663","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:34:24 GMT-8","25713189541","Serviços de Envio","701-4844519-1445068","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:34:24 GMT-8","25713189541","Serviços de Envio","701-4844519-1445068","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:34:33 GMT-8","25713189541","Serviços de Envio","701-4972013-2856253","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:34:33 GMT-8","25713189541","Serviços de Envio","701-4972013-2856253","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:34:37 GMT-8","25713189541","Serviços de Envio","702-9291873-7348227","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:34:37 GMT-8","25713189541","Serviços de Envio","702-9291873-7348227","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:34:37 GMT-8","25713189541","Serviços de Envio","702-0216839-1657839","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:34:37 GMT-8","25713189541","Serviços de Envio","702-0216839-1657839","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:34:42 GMT-8","25713189541","Serviços de Envio","701-3498269-3787401","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:34:42 GMT-8","25713189541","Serviços de Envio","701-3498269-3787401","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:34:46 GMT-8","25713189541","Serviços de Envio","702-8022487-5986601","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:34:46 GMT-8","25713189541","Serviços de Envio","702-8022487-5986601","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:34:46 GMT-8","25713189541","Serviços de Envio","701-2956193-6433815","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:34:46 GMT-8","25713189541","Serviços de Envio","701-2956193-6433815","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:34:56 GMT-8","25713189541","Serviços de Envio","701-2425640-9963451","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:34:56 GMT-8","25713189541","Serviços de Envio","701-2425640-9963451","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:35:01 GMT-8","25713189541","Serviços de Envio","702-0647034-3076236","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:35:01 GMT-8","25713189541","Serviços de Envio","702-0647034-3076236","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:35:02 GMT-8","25713189541","Serviços de Envio","701-6718455-3270665","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-15,00","0","-15,00"
"10 de fev. de 2026 09:35:02 GMT-8","25713189541","Serviços de Envio","701-6718455-3270665","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:35:05 GMT-8","25713189541","Serviços de Envio","702-6518887-3501868","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:35:05 GMT-8","25713189541","Serviços de Envio","702-6518887-3501868","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:35:10 GMT-8","25713189541","Serviços de Envio","701-2574831-0149051","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:35:10 GMT-8","25713189541","Serviços de Envio","701-2574831-0149051","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:35:11 GMT-8","25713189541","Serviços de Envio","701-2360583-8236237","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:35:11 GMT-8","25713189541","Serviços de Envio","701-2360583-8236237","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:35:11 GMT-8","25713189541","Serviços de Envio","702-1481725-1378623","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:35:11 GMT-8","25713189541","Serviços de Envio","702-1481725-1378623","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 09:35:15 GMT-8","25713189541","Serviços de Envio","702-8733163-7745865","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"10 de fev. de 2026 09:35:15 GMT-8","25713189541","Serviços de Envio","702-8733163-7745865","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"10 de fev. de 2026 11:17:30 GMT-8","25713189541","Ajuste","702-9251393-9988248","Q5-ZAFB-NUEF","Reembolso de Estoque FBA - Devolução do cliente","1","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","63,64","63,64"
"10 de fev. de 2026 12:14:15 GMT-8","25712956981","Pedido","701-5369454-4388245","HJ-GKXE-8FVO","Agenda 2026 Cristã 1 Dia por Folha com Versículos Bíblicos 2026","1","amazon.com.br","Visa Crédito","Amazon","Serra","ES","29164","49,90","4,45","0","-4,45","0","-6,49","0","0","0","43,41"
"10 de fev. de 2026 17:13:20 GMT-8","25712535711","Pedido","701-0773066-1302668","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Boleto","Vendedor","NOVA PONTE","MINAS GERAIS","38160","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"10 de fev. de 2026 22:32:13 GMT-8","25712956981","Pedido","701-6759401-4714605","4B-CHF0-UKO8","Album fotografico scrapbook - Coleção Corações (Vermelho)","1","amazon.com.br","Visa Crédito","Amazon","Brasília","DF","70345","68,90","0","0","0","0","-8,96","-5,00","0","0","54,94"
"10 de fev. de 2026 23:04:25 GMT-8","25712535711","Pedido","702-9921010-7317007","KC-60PW-7A3A","Agenda para Creche Escolar Infantil - Modelos Encantadores para Meninos e Meninas (Safari Baby)","1","amazon.com.br","Boleto","Vendedor","Cotia","SP","06700","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"11 de fev. de 2026 00:56:46 GMT-8","25712535711","Pedido","702-6755985-7681831","IU-ZG7V-2UN9","Agenda para Creche Escolar Infantil - Modelos Encantadores para Meninos e Meninas (Esportes)","1","amazon.com.br","Boleto","Vendedor","Cotia","SP","06700","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"11 de fev. de 2026 02:17:49 GMT-8","25713189541","Pedido","702-4920730-9313061","MY-P05M-MBEP","Caderno Quadriculado 1x1cm, Capa dura, diversas capas, 80 folhas, 24x15cm","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Pinhalão","PR","84925","38,90","0","0","0","0","-5,06","0","0","0","33,84"
"11 de fev. de 2026 03:09:16 GMT-8","25712956981","Pedido","701-8150268-5068208","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Visa Crédito","Vendedor","Contagem","MG","32145","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"11 de fev. de 2026 03:41:34 GMT-8","25713189541","Pedido","702-4593575-5114654","AF-36TU-YYL7","Diário Lectio Divina - Método lectio divina, biblia lectio divina, divina lectio, divino lectio, lectio divina ave maria, (Pureza Divina)","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Maringá","Paraná","87015","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"11 de fev. de 2026 04:32:14 GMT-8","25713189541","Pedido","702-0005231-9353866","IY-THHM-0DRE","Agenda Escolar Infantil","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Rio de Janeiro","RJ","22775","55,90","0","0","0","0","-7,27","0","0","0","48,63"
"11 de fev. de 2026 04:33:19 GMT-8","25713189541","Pedido","702-0721326-1859410","MY-P05M-MBEP","Caderno Quadriculado 1x1cm, Capa dura, diversas capas, 80 folhas, 24x15cm","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","São Paulo","SP","05448","38,90","0","0","0","0","-5,06","0","0","0","33,84"
"11 de fev. de 2026 04:38:55 GMT-8","25713189541","Pedido","701-2745092-6806633","HW-ZS7Q-OW17","Agenda para Creche Escolar Infantil - Modelos Encantadores para Meninos e Meninas (Girafa Rosa)","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Uberaba","MG","38055","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"11 de fev. de 2026 04:43:12 GMT-8","25713189541","Pedido","702-4170509-4711432","NV-SRB6-JF1U","Agenda Escolar Cosmos 2026 - Calendario, provas, agendamento, recados, estudos do aluno, acompanhamento dos pais","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Belo Horizonte","MG","30330","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"11 de fev. de 2026 05:19:58 GMT-8","25712535711","Pedido","702-6167780-4093036","DV-9MDQ-YD9E","Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas","1","amazon.com.br","Boleto","Amazon","Criciúma","SC","88813","55,90","8,90","0","0","0","-6,71","-13,90","0","0","44,19"
"11 de fev. de 2026 05:38:44 GMT-8","25712535711","Pedido","701-3537770-4733062","RW-FUR9-X25R","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Boleto","Vendedor","Belo Horizonte","Minas Gerais","31550","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"11 de fev. de 2026 05:40:56 GMT-8","25713189541","Pedido","702-5066746-7012260","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","São Paulo","SP","01532","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"11 de fev. de 2026 05:44:43 GMT-8","25712535711","Reembolso","702-9963288-6930629","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Boleto","Vendedor","Itaboraí","RJ","24858","-68,90","0","0","0","0","7,17","0","0","0","-61,73"
"11 de fev. de 2026 05:46:00 GMT-8","25712956981","Pedido","702-3780660-4106666","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","2","amazon.com.br","Visa Crédito","Vendedor","Belo Horizonte","MG","30320","117,80","0","0","0","0","-14,14","0","0","0","103,66"
"11 de fev. de 2026 06:01:26 GMT-8","25713189541","Pedido","701-9503082-8085060","CA-0096","Caderno De Anotações - 200 Pag - Coleção Picknick - Pautado (Creme)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Brasília","DF","72145","29,90","0","0","0","0","-3,89","-5,00","0","0","21,01"
"11 de fev. de 2026 06:45:16 GMT-8","25712535711","Pedido","701-0266713-1454644","19-ZM79-H2VA","Agenda Escolar Infantil 2026 - A5 100 Folhas - 15x21cm - Capa Dura","1","amazon.com.br","Boleto","Vendedor","São Gonçalo","RJ","24450","55,90","0","0","0","0","-7,27","0","0","0","48,63"
"11 de fev. de 2026 06:46:51 GMT-8","25712956981","Pedido","701-7075037-1260234","2M-II9L-1YU1","Caderno A5 SEM PAUTA, 21x14cm, 80 Folhas, 90G","2","amazon.com.br","Visa Crédito","Amazon","brasilia","df","71515","57,80","0","0","0","0","-7,52","-10,00","0","0","40,28"
"11 de fev. de 2026 06:53:30 GMT-8","25713189541","Pedido","701-2321452-1649068","LM-X13E-R24T","Diario Lectio Divina Hoje - Método Lectio Divina (Sabedoria Sagrada)","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Uberlandia","Mg","38410","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"11 de fev. de 2026 07:07:50 GMT-8","25712956981","Pedido","701-0710135-8394635","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Visa Crédito","Vendedor","Fortaleza","Ceará","60140","78,90","22,02","0","0","0","-10,26","0","0","0","90,66"
"11 de fev. de 2026 07:09:46 GMT-8","25712535711","Pedido","702-4603736-5977823","HJ-GKXE-8FVO","Agenda 2026 Cristã 1 Dia por Folha com Versículos Bíblicos 2026","1","amazon.com.br","Boleto","Amazon","São Bernardo do Campo","SP","09840","49,90","0","0","0","0","-6,49","-5,00","0","0","38,41"
"11 de fev. de 2026 07:12:07 GMT-8","25713189541","Pedido","702-7337157-2961862","CA-0096","Caderno De Anotações - 200 Pag - Coleção Picknick - Pautado (Creme)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Piracicaba","Sp","13421","29,90","0","0","0","0","-3,89","-5,00","0","0","21,01"
"11 de fev. de 2026 07:15:28 GMT-8","25713189541","Pedido","701-6673128-6865068","KC-60PW-7A3A","Agenda para Creche Escolar Infantil - Modelos Encantadores para Meninos e Meninas (Safari Baby)","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Recife","PE","51170","59,90","21,35","0","0","0","-7,79","0","0","0","73,46"
"11 de fev. de 2026 07:27:48 GMT-8","25713189541","Pedido","702-4322828-0753008","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","São Paulo","SP","02341","78,90","0","0","0","0","-10,26","0","0","0","68,64"
