"Inclui transações da Amazon Marketplace, Fulfillment by Amazon (FBA), e Amazon Webstore"
"Todas as quantias em BRL, a menos que especificado"
"Definições:"
"Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos, envio e embalagem para presente."
"Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência."
"Outras taxas de transação: Inclui cobranças retroativas de envio, retenção de envi, taxas por item e taxas de coleta de impostos de vendas."
"Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes, consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido."
"data/hora","id de liquidação","tipo","id do pedido","sku","descrição","quantidade","mercado","tipo de conta","atendimento","cidade do pedido","estado do pedido","postal do pedido","vendas do produto","créditos de remessa","créditos de embalagem de presente","descontos promocionais","imposto de vendas coletados","tarifas de venda","taxas fba","taxas de outras transações","outro","total"
"4 de jan. de 2026 04:20:54 GMT-8","25407411961","Pedido","702-5184062-0467423","7I-1FLT-DOZ6","Planner 2026 - Transforme seus dias com o planner que une beleza e funcionalidade","1","amazon.com.br","Crédito Mastercard e outros","Amazon","recife","PERNAMBUCO","52070","78,90","2,76","0","-2,76","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 04:28:15 GMT-8","25407650401","Pedido","701-5154811-7037060","H2-QF9W-3BSI","Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.","1","amazon.com.br","Visa Crédito","Amazon","São Paulo","SP","04310","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 04:37:20 GMT-8","25407224741","Pedido","701-5221352-6552266","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Elo","Vendedor","Brasília","DF","70680","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"4 de jan. de 2026 04:46:46 GMT-8","25407650401","Pedido","701-9806491-6353055","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Visa Crédito","Amazon","Rio de Janeiro","RJ","23060","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 05:09:09 GMT-8","25407411961","Pedido","701-5030527-4136208","BT-HCTV-ZOJY","Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Brasília","Distrito Federal","70673","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 05:20:30 GMT-8","25407411961","Pedido","702-0391721-4576226","N3-Y3CG-4CQP","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Brasília","DF","71907","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 05:46:03 GMT-8","25407411961","Pedido","701-0554344-9849024","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Olinda","PE","53370","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 05:49:12 GMT-8","25407411961","Pedido","701-2274906-1539457","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Jacareí","São Paulo","12301","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"4 de jan. de 2026 06:01:37 GMT-8","25407411961","Pedido","702-3549478-0146633","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Araçatuba","SP","16012","78,90","8,90","0","-8,90","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 06:28:22 GMT-8","25406929241","Pedido","702-3349404-7802617","N3-Y3CG-4CQP","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Boleto","Amazon","Campinas","SP","13025","78,90","8,90","0","-8,90","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 06:37:06 GMT-8","25407411961","Pedido","701-3989493-7443436","N3-Y3CG-4CQP","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Natal","RN","59129","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 06:40:32 GMT-8","25407411961","Pedido","702-4604429-5720255","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Rio de Janeiro","RJ","21380","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"4 de jan. de 2026 06:44:38 GMT-8","25407411961","Pedido","701-4699870-4983436","9X-HUC9-I83L","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Santo André","SP","09251","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 06:58:17 GMT-8","25407650401","Pedido","702-9800963-1413052","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Visa Crédito","Amazon","Limeira","SP","13485","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 07:08:27 GMT-8","25407411961","Pedido","702-1216943-3645816","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Porto Alegre","RS","91760","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"4 de jan. de 2026 07:16:57 GMT-8","25407411961","Pedido","702-6599722-2230666","AA-2SEI-HBU9","Planner 2026 - Delicado por fora, poderoso por dentro - organize-se com encanto!","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Rio de Janeiro","RJ","22210","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 07:17:51 GMT-8","25407411961","Pedido","702-5876031-9997013","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Goiânia","GO","74843","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 07:21:17 GMT-8","25407411961","Pedido","702-9571661-8610638","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Fortaleza","CE","60813","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 07:24:50 GMT-8","25407650401","Pedido","701-7726714-6438638","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Visa Crédito","Amazon","Manaus","AM","69055","78,90","5,54","0","-5,54","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 07:30:38 GMT-8","25407411961","Pedido","702-8112298-2529046","DE-Y8HD-W1WN","Album fotografico scrapbook - Coleção Corações (Rosa)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Santa Bárbara D'Oeste","SP","13456","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"4 de jan. de 2026 07:36:17 GMT-8","25406929241","Pedido","702-8256457-0618601","14-02SK-RART","Caderno De Anotações - 200 Pag - Flores Naturais","1","amazon.com.br","Boleto","Amazon","Manaus","AM","69086","68,90","7,76","0","-7,76","0","-8,96","0","0","0","59,94"
"4 de jan. de 2026 07:44:03 GMT-8","25407411961","Pedido","701-9539512-4213001","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Cruzeiro","Distrito Federal","70655","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"4 de jan. de 2026 07:45:09 GMT-8","25407411961","Pedido","701-0297735-1916250","CV-BL1K-YYFH","Planner 2026 - Seu novo começo começa aqui - o planner que floresce com você.","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Jundiaí","SP","13214","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 07:55:09 GMT-8","25407411961","Pedido","702-2226816-7276246","YL-NANJ-F7TC","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Manaus","AM","69055","68,90","0","0","0","0","-8,27","0","0","0","60,63"
"4 de jan. de 2026 07:57:16 GMT-8","25407411961","Pedido","702-2127753-1798642","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","São Carlos","SP","13560","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"4 de jan. de 2026 08:10:11 GMT-8","25407411961","Pedido","702-2889252-6211462","N3-Y3CG-4CQP","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","SP","04911","78,90","8,90","0","-8,90","0","-10,26","0","0","0","68,64"
"4 de jan. de 2026 22:49:54 GMT-8","25407411961","Pedido","702-0326349-9892242","MQ-STXD-11EM","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Rio de Janeiro","RJ","22775","68,90","0","0","0","0","-8,96","0","0","0","59,94"
"4 de jan. de 2026 23:40:43 GMT-8","25407411961","Pedido","701-2714670-1589044","J7-1RCD-8P3P","Scrapbook Kraft 20x20: Crie Seu Álbum Artesanal Único","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Brasília","DF","70854","68,90","0","0","0","0","-8,27","0","0","0","60,63"
"5 de jan. de 2026 00:43:45 GMT-8","25407224741","Pedido","702-0801195-6669009","4O-0ACQ-A4CK","Planner Financeiro Mensal 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento de saú","1","amazon.com.br","Elo","Amazon","Sabará","MG","34700","78,90","8,90","0","-8,90","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 03:09:35 GMT-8","25406929241","Pedido","702-0730305-6585842","H2-QF9W-3BSI","Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.","1","amazon.com.br","Boleto","Amazon","GOIANIA","GO","74395","78,90","8,90","0","-8,90","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 03:35:24 GMT-8","25407650401","Pedido","701-8912396-7153864","AA-2SEI-HBU9","Planner 2026 - Delicado por fora, poderoso por dentro - organize-se com encanto!","1","amazon.com.br","Visa Crédito","Vendedor","São Paulo","SP","04624","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 03:46:41 GMT-8","25407411961","Pedido","702-1100832-0907415","VQ-0TZ7-QK96","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Patrocínio","MG","38740","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 03:54:54 GMT-8","25407411961","Pedido","701-9398778-8108225","N3-Y3CG-4CQP","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Brasília","DF","71930","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 04:08:22 GMT-8","25406929241","Transferir","","","Conta bancária com final: 192","","","Boleto","","","","","0","0","0","0","0","0","0","0","-3.888,27","-3.888,27"
"5 de jan. de 2026 04:10:19 GMT-8","25406929241","Transferir","","","Conta bancária com final: 192","","","Boleto","","","","","0","0","0","0","0","0","0","0","-3.024,84","-3.024,84"
"5 de jan. de 2026 04:27:32 GMT-8","25407650401","Pedido","701-6344798-0933822","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Visa Crédito","Amazon","São Paulo","SP","04107","78,90","8,90","0","-8,90","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 04:44:20 GMT-8","25407411961","Pedido","701-1109642-1748247","J7-1RCD-8P3P","Scrapbook Kraft 20x20: Crie Seu Álbum Artesanal Único","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Brasília","DF","70854","68,90","0","0","0","0","-8,27","0","0","0","60,63"
"5 de jan. de 2026 04:45:20 GMT-8","25407411961","Pedido","701-6234493-6982637","D3-VGD4-YDTV","Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São João Del Rei","MG","36305","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 04:52:40 GMT-8","25406929241","Pedido","702-7928312-7829027","JC-LA79-2HC8","Caderno Espiral Capa Dura, A5 210x150mm, 80 Folhas, Van gogh, Frases estoicas (Capa 2)","2","amazon.com.br","Boleto","Amazon","São Paulo","SP","05590","71,80","5,93","7,80","-5,93","0","-9,34","-7,80","0","0","62,46"
"5 de jan. de 2026 05:29:34 GMT-8","25407650401","Pedido","702-0892225-6390608","CP-2PMZ-GXPL","Planner 2026 - Transforme seu ano","1","amazon.com.br","Visa Crédito","Amazon","Santa Rosa","RS","98781","78,90","8,90","0","-8,90","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 05:45:28 GMT-8","25406929241","Pedido","702-7159107-2040208","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Boleto","Amazon","Maceió","Alagoas","57052","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 05:58:50 GMT-8","25407411961","Pedido","702-7762649-0909022","H2-QF9W-3BSI","Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Goiânia","GO","74845","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 06:08:05 GMT-8","25407411961","Pedido","701-2881913-6671458","CV-BL1K-YYFH","Planner 2026 - Seu novo começo começa aqui - o planner que floresce com você.","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Goiânia","GO","74080","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 06:08:10 GMT-8","25407411961","Pedido","702-2768614-5792207","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Teresina","PI","64025","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 06:18:52 GMT-8","25407411961","Pedido","702-2064173-8109061","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Rio de Janeiro","RJ","20760","78,90","4,88","0","-4,88","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 06:34:29 GMT-8","25406929241","Pedido","702-4540756-6183408","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Boleto","Amazon","Catanduva","SP","15804","78,90","8,90","0","-8,90","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 06:41:16 GMT-8","25407650401","Pedido","702-0104424-0901876","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Visa Crédito","Amazon","São Paulo","SP","01541","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 06:46:04 GMT-8","25407650401","Pedido","702-2819812-0022652","CV-BL1K-YYFH","Planner 2026 - Seu novo começo começa aqui - o planner que floresce com você.","1","amazon.com.br","Visa Crédito","Amazon","Manaus","AM","69084","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 06:56:42 GMT-8","25407411961","Pedido","702-5604161-3934634","Q5-ZAFB-NUEF","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Brasília","DF","71070","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 07:01:45 GMT-8","25407411961","Pedido","701-3078540-2814616","CP-2PMZ-GXPL","Planner 2026 - Transforme seu ano","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Goiânia","GO","74180","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 07:03:27 GMT-8","25407411961","Pedido","702-9983022-0401010","H2-QF9W-3BSI","Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Rio Branco","AC","69918","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 07:05:37 GMT-8","25407411961","Pedido","701-9990565-5460234","7I-1FLT-DOZ6","Planner 2026 - Transforme seus dias com o planner que une beleza e funcionalidade","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","SP","04747","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 07:11:12 GMT-8","25407411961","Pedido","702-4068053-7988200","OB-4RHT-YARW","Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Rio de Janeiro","RJ","22793","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 07:21:22 GMT-8","25407411961","Pedido","701-9387063-8623452","7I-1FLT-DOZ6","Planner 2026 - Transforme seus dias com o planner que une beleza e funcionalidade","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Indaiatuba","SP","13348","78,90","8,90","0","-8,90","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 07:23:23 GMT-8","25407411961","Pedido","701-8162967-6387439","N3-Y3CG-4CQP","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Crédito Mastercard e outros","Amazon","BELO HORIZONTE","MG","31080","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 07:23:53 GMT-8","25406929241","Pedido","702-0913966-1267440","N3-Y3CG-4CQP","Planner 2026 - Floresça que inspira leveza e organização!","1","amazon.com.br","Boleto","Amazon","Campina Grande","Pb","58402","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 07:48:15 GMT-8","25407411961","Pedido","702-6808899-2426615","JC-G3H1-0EHB","Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Caxias do Sul","RS","95112","78,90","0","0","0","0","-9,47","0","0","0","69,43"
"5 de jan. de 2026 07:48:56 GMT-8","25406929241","Pedido","702-4890798-0985827","CP-2PMZ-GXPL","Planner 2026 - Transforme seu ano","1","amazon.com.br","Boleto","Amazon","Russas","CE","62903","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 08:08:47 GMT-8","25407411961","Pedido","701-7192141-9279430","H2-QF9W-3BSI","Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Santana de Parnaíba","SP","06537","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"5 de jan. de 2026 08:13:12 GMT-8","25406929241","Pedido","702-1088745-8149854","YL-NANJ-F7TC","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Boleto","Amazon","Manaus","AM","69050","68,90","8,54","0","-8,54","0","-8,27","0","0","0","60,63"
